gen,sp,filename
Periparus,ater,"XC452981-Parus ater, D, NW, LEV, Bergisch Neukirchen. 2019-01-18. S. Risch.wav"
Periparus,ater,XC211819-30663_064-03 µ mp3.wav
Periparus,ater,XC347548-958-02_197-01tut mp3.wav
Periparus,ater,XC308933-5107_120-07hiaudequ mp3.wav
Periparus,ater,XC169627-LS_30060_07-2x mp3.wav
Periparus,ater,XC401608-31688_44-01xx-02µ mp3.wav
Periparus,ater,XC298219-5052_000-02hiequ mp3.wav
Periparus,ater,XC360469-2817-03_000tut mp3.wav
Periparus,ater,XC256350-30808_263riµ mp3(128kBis).wav
Periparus,ater,Tannenmeise  26.05.2010 Feldberg (top).wav
Periparus,ater,XC390898-170306_0933 1300 Garmish_Coal Tit SNS.wav
Periparus,ater,XC306429-5096_000-02hiaudequ mp3(192 kBits).wav
Periparus,ater,XC463405-Periparus ater_2019.02.20_11.29_01.wav
Periparus,ater,XC188976-30357_000 - 2 xz mp3.wav
Periparus,ater,XC305628-x5092_240-09hiequ mp3.wav
Periparus,ater,XC277734-30911_065i-04 mp3.wav
Periparus,ater,XC368386-041048_188-06put mp3.wav
Periparus,ater,XC305581-x5090_239-01hiequ mp3.wav
Periparus,ater,XC152862-131028_0158HNEqR mp3.wav
Periparus,ater,XC267389-30917_197-03ü mp3.wav
Periparus,ater,XC583080-ZwarteMees001.wav
Periparus,ater,XC147625-4365HNR mp3.wav
Periparus,ater,XC338846-161010TannenmeiseRufFH26edit.wav
Periparus,ater,XC124064-TannenmWittenw5-3-13_15-35.wav
Periparus,ater,XC524313-555583-Wav06.wav
Periparus,ater,XC155265-131121_0225HEqNR mp3.wav
Periparus,ater,XC385405-Coal Tit_20170823_075850_prepared.wav
Periparus,ater,XC131597-3471HVREhH mp3.wav
Periparus,ater,XC256344-30807_065-01riµ mp3.wav
Periparus,ater,XC144329-4235aü mp3.wav
Periparus,ater,XC459043-TrillerXC.wav
Periparus,ater,"XC497657-Tannenmeise, 16.09.19, RPA.wav"
Periparus,ater,XC268504-30908_131-02ü mp3.wav
Periparus,ater,XC188977-30357_000 - 4 xz mp3.wav
Periparus,ater,XC419695-Periparus ater_song2016.03.28.wav
Periparus,ater,XC298257-5051_062-03hiequ mp3.wav
Periparus,ater,XC306778-5099_179-03hiaudequ mp3.wav
Periparus,ater,XC270273-30925_125i-03 mp3.wav
Periparus,ater,XC214921-30703_000-03mut mp3.wav
Periparus,ater,SumpfmeiseRWHuette27-3-12_11-38.wav
Periparus,ater,SumpfmHBWald8-5-11_5-30.wav
Periparus,ater,XC112524-2754va mp3.wav
Periparus,ater,XC179081-4666-03-7x mp3.wav
Periparus,ater,XC298233-5046_072-04hiequkk mp3(192kBits).wav
Periparus,ater,XC382393-555281_319-01´ mp3.wav
Periparus,ater,XC565048-tanne0755.wav
Periparus,ater,XC256366-30812_062-02ü mp3.wav
Periparus,ater,TannenmeisePanoC7-4-8_7-53.wav
Periparus,ater,tannenmeise1.wav
Periparus,ater,XC624623-210220_0232 Tannenemeise SB RheinM.wav
Periparus,ater,XC344841-5141_000-02tut mp3.wav
Periparus,ater,XC358200-31508-01tut mp3.wav
Periparus,ater,XC161871-131228_0259HEqNR mp3.wav
Periparus,ater,XC353851-20170122140656-BIRD0001.wav
Periparus,ater,XC522302-555570b-mp3 (15).wav
Periparus,ater,XC282978-LS_30171x mp3.wav
Periparus,ater,XC310493-1244_000hiaudequ mp3.wav
Periparus,ater,XC133074-3592HVRH mp3.wav
Periparus,ater,XC287208-Tannenmeise.wav
Periparus,ater,XC306771-5099_059-02hiauequ mp3.wav
Periparus,ater,XC192144-recording-20140822-082023.wav
Periparus,ater,XC379885-000101_0277-03& mp3.wav
Periparus,ater,XC527292-555584b-mp3 (7).wav
Periparus,ater,XC247811-150531TannenmeiseRufFH7edit.wav
Periparus,ater,TannenmNHolzw19-4-8_6-55.wav
Periparus,ater,XC579768-tannen0810.wav
Periparus,ater,Tannenmeise.wav
Periparus,ater,XC197320-30481 - 2 x mp3.wav
Periparus,ater,XC524310-555583-Wav03.wav
Periparus,ater,XC316197-1268_139-01audj mp3.wav
Periparus,ater,XC236755-150415TannenmeiseGesangFH3edit.wav
Periparus,ater,XC615121-210115_01RVXC.wav
Periparus,ater,XC214923-30703_061-02mut mp3.wav
Periparus,ater,TannenmKuethbuetN13-3-11_17-27.wav
Periparus,ater,XC193383-30446 - 2 zt-6 x mp3.wav
Periparus,ater,XC386653-31576_119-04´ mp3.wav
Periparus,ater,XC430405-180729_02_8.31h_zwarte mees_ saar hünsruck_.wav
Periparus,ater,XC128310-TannenmKahlbuethN30-3-13_7-38.wav
Periparus,ater,XC310494-1245_062-01hiaudequ mp3.wav
Periparus,ater,XC203594-30622-1m mp3.wav
Periparus,ater,XC171719-Tannenm.wav
Periparus,ater,XC302118-5076_119-07hiequ mp3.wav
Periparus,ater,XC298246-5048_125-03hiequkk mp3.wav
Periparus,ater,1349(112kB).wav
Periparus,ater,XC341802-161017TannenmeiseGesangFH2edit.wav
Periparus,ater,XC397067-020836_600-01ß´ mp3.wav
Periparus,ater,XC255409-30820_131-06riµ mp3.wav
Periparus,ater,XC255584-30826_065-01riµ mp3.wav
Periparus,ater,XC268507-30909_131-01p mp3.wav
Periparus,ater,XC279510-30957_119i-08 mp3.wav
Periparus,ater,XC211826-30669_000-01 µ mp3.wav
Periparus,ater,XC188132-Tannenmeise Juvenile.wav
Periparus,ater,XC188980-30357_062 - 4 xz mp3.wav
Periparus,ater,XC289571-31105_119-05hiequ mp3.wav
Periparus,ater,XC430408-180729_05_8.55h_zwarte mees juv en adu_ saar hünsruck_.wav
Periparus,ater,XC546953-17.04.20Tannenmeise Paar am Nest Warnruf.wav
Periparus,ater,XC256357-30810_000-03ü mp3.wav
Periparus,ater,XC600876-201031_mp3.0012ö (8).wav
Periparus,ater,XC358208-31508-09tut mp3.wav
Periparus,ater,XC338102-5246_246-03-IIhiequen mp3.wav
Periparus,ater,XC127797-TannenmeiseKahlbuethN29-3-13_6-16.wav
Periparus,ater,"XC304236-TANNENMEISE, Phrasenwechsel   9.02.2016  HhWald S  11_25     VOC_160209-3623  Ausschn.e   gült..wav"
Periparus,ater,XC189462-30383 x mp3.wav
Periparus,ater,XC310500-1245_188-08hiaudequ mp3.wav
Periparus,ater,XC621071-210131_0214 Tannenemeise.wav
Periparus,ater,XC393507-025926_533-02´ mp3.wav
Periparus,ater,XC311077-1246_062-02audj mp3.wav
Periparus,ater,XC147627-4371HNR mp3.wav
Periparus,ater,XC391009-a0646_433-02´ mp3.wav
Periparus,ater,XC302035-5063_202-05hiequ(238 k Bits).wav
Periparus,ater,XC199100-LS110717-A-Tannenmeise-Herbstgesang.wav
Periparus,ater,XC198916-30501 - 1 m mp3.wav
Periparus,ater,XC338097-5246_246-01hiequen mp3.wav
Periparus,ater,XC337107-5243_184-05hiequen mp3.wav
Periparus,ater,100606 perate G 01.wav
Periparus,ater,XC193384-30446 - 2 zt-5 x mp3.wav
Periparus,ater,XC603481-201102_0016mp3-01ö (16).wav
Periparus,ater,XC587440-555585-ö-08middle.wav
Periparus,ater,XC467561-TannenmXC.wav
Periparus,ater,XC446346-Periparus ater _song_2018.05.13_12.16_01_Königstuhl.wav
Periparus,ater,XC519695-tannen0820.wav
Periparus,ater,XC452684-190120_08XC.wav
Periparus,ater,XC385571-170518_1004 0830 Tatzelwurm_Coal tit.wav
Periparus,ater,XC310475-1240_000-02hiaudequ mp3.wav
Periparus,ater,XC193381-30446 - 2 zt-2 x mp3.wav
Periparus,ater,XC133209-2013_05_02_Tannenmeise_Linderhof _GAP_15Uhr39_T1120.wav
Periparus,ater,XC442774-xc-20170504-0729-wa004319-Parus-ater.wav
Periparus,ater,XC384506-Tannenmeise 28.08.17 RPA.wav
Periparus,ater,XC112525-2755va mp3.wav
Periparus,ater,XC265575-30873_131-03ü mp3.wav
Periparus,ater,XC524321-555583-Wav16.wav
Periparus,ater,XC200999-30559 - 1 m mp3.wav
Periparus,ater,XC462270-2018.12.30_09.52_01.wav
Periparus,ater,XC267390-30917_197-04ü mp3.wav
Periparus,ater,XC179077-4666-02-6x mp3.wav
Periparus,ater,XC340390-1481_131-02hiequn mp3.wav
Periparus,ater,XC310477-1242_062-02hiaudequ mp3(192 kBits).wav
Periparus,ater,XC196753-Tannenmeise Fenken LS110320A-XENO.wav
Periparus,ater,XC348654-1300_124-02tut mp3.wav
Periparus,ater,XC309976-160330_15TannenmeiseXC.wav
Periparus,ater,XC152450-131018_ 6- 6HNEqR mp3.wav
Periparus,ater,XC176410-140427TannenmeiseGesangFH1edit.wav
Periparus,ater,XC225508-150316TannenmeiseGesangFH5edit.wav
Periparus,ater,XC346092-5204_179-02tut mp3.wav
Periparus,ater,XC355498-170212_06TannenmeiseXC.wav
Periparus,ater,XC481786-xc-wa006404-000014-Parus-ater.wav
Periparus,ater,XC211399-150119TannenmeiseRufFH3edit.wav
Periparus,ater,XC348641-1299_000-02tut mp3.wav
Periparus,ater,XC452683-190120_06XC.wav
Periparus,ater,XC600205-Tannenmeise_flight_call.wav
Periparus,ater,XC384321-31570_000-01-02´ mp3.wav
Periparus,ater,XC302071-5070_059-02hiequ mp3.wav
Periparus,ater,XC389626-171013_03_TM.wav
Periparus,ater,XC480814-xc-wa006313-000008-Parus-ater.wav
Periparus,ater,XC311082-1247_062-01audj mp3.wav
Periparus,ater,XC336734-161001TannenmeiseGesangFH2.wav
Periparus,ater,XC452682-190120_05XC.wav
Periparus,ater,XC298244-5048_062-04hiequ mp3.wav
Periparus,ater,XC545667-woidMItteAT35764Wav. -6.wav
Periparus,ater,XC134899-Tannenmeise_WA_20130512_203512.wav
Periparus,ater,XC306774-5099_059-06hiaudequ mp3.wav
Periparus,ater,XC378720-Tannenmeise.wav
Periparus,ater,XC403432-170520TannenmeiseGesangFH 1123.wav
Periparus,ater,XC481763-xc-wa006365-000000-Parus-ater.wav
Periparus,ater,XC354592-LS_34141_Tannenmeise_verdacht_displaySong_Radolfzell_2016-12-12.wav
Periparus,ater,XC452681-190120_03XC.wav
Periparus,ater,XC410991-180411_1293 Nanhofen_0900 Coal Tit.wav
Periparus,ater,XC237137-150420TannenmeiseAggressionNPStrombe.wav
Periparus,ater,XC311709-1248_062-04audj mp3.wav
Periparus,ater,XC307435-5104_180-03hiaudequ mp3.wav
Periparus,ater,XC353662-161208_0891 0930 Westenholz Field site_Coal Tit.wav
Periparus,ater,XC288650-31_0020_061-04hiequ mp3.wav
Periparus,ater,XC307421-5104_120-08hiaudequ mp3.wav
Periparus,ater,XC364067-54150-03_119-01tut mp3.wav
Periparus,ater,XC112526-2756va mp3.wav
Periparus,ater,XC147628-4370-1HNR mp3.wav
Periparus,ater,XC214920-30703_000-02mut mp3.wav
Periparus,ater,XC480813-xc-wa006311-000008-Parus-ater.wav
Periparus,ater,XC403435-170520TannenmeiseRufFH 1220.wav
Periparus,ater,XC282775-30986_179i-06 mp3.wav
Periparus,ater,XC357705-tanne0705.wav
Periparus,ater,XC430404-180729_01_8.29_zwarte mees_ saar hünsruck_.wav
Periparus,ater,XC137474-TannenmeiseHoltdorferGehege5-6-13_15-21.wav
Periparus,ater,XC210687-150118TannenmeiseRufFH9edit.wav
Periparus,ater,XC385409-Coal Tit_begging_20170708_084223_prepared.wav
Periparus,ater,XC310038-160330_14XC.wav
Periparus,ater,XC481829-Periparus ater_2019.05.24_14.12_01.wav
Periparus,ater,XC391337-45359_700´ mp3.wav
Periparus,ater,XC210686-150118TannenmeiseRufFH2edit.wav
Periparus,ater,XC306776-5099_119hiaudequ mp3.wav
Periparus,ater,XC243667-Tannenmeise.wav
Periparus,ater,XC192958-30438 x mp3.wav
Periparus,ater,XC342176-5265_246-02hiqun mp3.wav
Periparus,ater,XC214922-30703_000-04mut mp3.wav
Periparus,ater,XC312228-1254_000-04audj mp3.wav
Periparus,ater,XC188978-30357_124 - 2 xz mp3.wav
Periparus,ater,XC520185-555567-c-wav-04tanne.yy-high-pitch.wav
Periparus,ater,XC390267-170429_0975 1800 Nanhofen_Coal tit.wav
Periparus,ater,XC196140-TB 2014 09 19 Tannenmeise Gesang Fenken MP3XENO.wav
Periparus,ater,XC586652-cuTela1ALLfeedii36749mp3 (17).wav
Periparus,ater,XC393905-170404 102739 0900 Fürth-Zum Vogelsang.wav
Periparus,ater,XC361149-5340-01_000-03tut mp3.wav
Periparus,ater,XC393508-025926_533-03´ mp3.wav
Periparus,ater,XC218028-1689ul-renw mp3.wav
Periparus,ater,XC179075-4666-02-5x mp3.wav
Periparus,ater,XC161855-131230_0282HEqNR mp3.wav
Periparus,ater,XC302025-5058_119-02hiequ.wav
Periparus,ater,XC397078-035016_200-01''` mp3.wav
Periparus,ater,XC313176-5139_000-07audj mp3.wav
Periparus,ater,XC401610-31688_44-04µ mp3.wav
Periparus,ater,XC435002-BIF0097-1_PFR04440_2-10_101026_BIO_cotit-ater-C-C_d_th_eisfeld_REF-S.wav
Periparus,ater,XC270288-30928_062i-01 mp3.wav
Periparus,ater,XC347539-908-01_120-01tut mp3.wav
Periparus,ater,XC556991-Tannenmeise_1oa (1).wav
Periparus,ater,2535 mp3.wav
Periparus,ater,XC481767-xc-wa006376-000011-Parus-ater.wav
Periparus,ater,XC313918-tannen0720.wav
Periparus,ater,XC243666-Tannenmeise 1b.wav
Periparus,ater,XC405532-tanne0746.wav
Periparus,ater,XC419693-Periparus ater_2017.04.27.wav
Periparus,ater,"XC462304-2018.12.30_11.48_01carvoeiro,.wav"
Periparus,ater,XC282373-Tannenmeise Schwinkenrader Wald 009A_150601_0919xeno.wav
Periparus,ater,XC255023-30825_000-02riµ mp3.wav
Periparus,ater,XC305525-x5090_000-01hiequ mp3.wav
Periparus,ater,XC536851-sankC002-Ü--01Wav--26.wav
Periparus,ater,XC524796-555584aWav  (1).wav
Periparus,ater,XC541862-tranne0607.wav
Periparus,ater,XC312246-1257_000-08audj mp3.wav
Periparus,ater,XC303383-Tannenmeise16XC.wav
Periparus,ater,XC481766-xc-wa006375-000024-Parus-ater.wav
Periparus,ater,XC419694-Periparus ater_call_song_2017.04.26.wav
Periparus,ater,XC348643-1299_000-04tut mp3(256 kBits).wav
Periparus,ater,XC310930-tannenm1545.wav
Periparus,ater,XC199491-LS110948-Tameise HerbstRufe 2014 10 19 TTKiesgrubeXeno.wav
Periparus,ater,XC188808-Tannenmeise Jungvogel 9921.wav
Periparus,ater,"XC332454-TANNENMEISEN, Wechselgesang  26.08.2016  HhW  11_48  VOC_160826-4747.wav"
Periparus,ater,XC298247-5049_000-03hiequkk mp3.wav
Melanitta,nigra,XC586012-unbekannt_31.08.2020_NW_NFC_00.35Uhr.wav
Aegithalos,caudatus,XC604092-lox201108_mp3.0024ö (29).wav
Aegithalos,caudatus,XC519409-rooJA1S_mp3ALL32277-  (12StZ-02).wav
Aegithalos,caudatus,XC202999-141117SchwanzmeiseRufFH2edit.wav
Aegithalos,caudatus,XC475383-heathA2-0103_0079-11µµ mp3.wav
Aegithalos,caudatus,XC360458-2817-02_000-01tut mp3.wav
Aegithalos,caudatus,XC386661-31576_239-09´ mp3(256 kBits).wav
Aegithalos,caudatus,XC500799-higINDiS_31948all01 mp3 (12StZ-02).wav
Aegithalos,caudatus,XC464948-Aegithalos caudatus_2019.02.21_10.44_01.wav
Aegithalos,caudatus,XC303264-1206_065-01hiequ mp3(212 kBits).wav
Aegithalos,caudatus,XC168063-140223SchwanzmeiseRufeFH8.wav
Aegithalos,caudatus,XC195936-30467_068 - 11y x mp3(192kbits).wav
Aegithalos,caudatus,XC590198-Aegithalos_caudatus_europaeus_Storkenberg-2020-09-20.wav
Aegithalos,caudatus,XC465042-Aegithalos caudatus_2019.02.24_10.15_01.wav
Aegithalos,caudatus,XC466496-++FRVä 555591c-ö-04µµ mp3.wav
Aegithalos,caudatus,XC152869-131028_0169HNEqR mp3.wav
Aegithalos,caudatus,XC555625-Schwanzmeise_3.wav
Aegithalos,caudatus,XC603608-lox201108_mp3.0024ö (5).wav
Aegithalos,caudatus,XC605046-201122_mp3.0028-01ö (18).wav
Aegithalos,caudatus,XC188135-Schwanzmeise Juvenile.wav
Aegithalos,caudatus,XC164923-140116_0316-3HEqNR mp3.wav
Aegithalos,caudatus,XC401609-31688_44-03µ mp3.wav
Aegithalos,caudatus,XC288299-31091_099-05hiequ mp3.wav
Aegithalos,caudatus,XC247901-150601SchwanzmeiseRufFlugrufFH5edit.wav
Aegithalos,caudatus,XC148515-130921_02- 3Ü mp3.wav
Aegithalos,caudatus,XC291633-151111SchwanzmeiseRufFH3edit.wav
Aegithalos,caudatus,XC602461-201102_select0016mp3-01ö (4).wav
Aegithalos,caudatus,XC130666-Long-tailed Tit_20130408_173951_prepared.wav
Aegithalos,caudatus,XC538003-Schwanzmeise leise (1).wav
Aegithalos,caudatus,XC361174-428-01_000-04tut mp3.wav
Aegithalos,caudatus,XC603519-lox201106_mp3.0020-01ö (24).wav
Aegithalos,caudatus,xcschwanzm.wav
Aegithalos,caudatus,XC211482-150124SchwanzmeiseRufFH5edit.wav
Aegithalos,caudatus,XC198907-30498 - 1 m mp3.wav
Aegithalos,caudatus,XC393499-025926_500-01´ mp3.wav
Aegithalos,caudatus,XC199606-30507_000 - 1 m mp3.wav
Aegithalos,caudatus,XC342163-5262_308-03hiqun mp3.wav
Aegithalos,caudatus,XC436006-SCHWANZMEISEN 25.09.2018  K.Gr. M.   8_58   VOC_180916-6693  GÜLT..wav
Aegithalos,caudatus,XC164922-140116_0316-2HEqNR mp3.wav
Aegithalos,caudatus,XC343175-5275_063-03tut mp3(192 kBits).wav
Aegithalos,caudatus,XC169482-SchwanzmeiseBerl61-5-3-14_9-00xc.wav
Aegithalos,caudatus,XC289296-151103SchwanzmeiseRufeFH1edit.wav
Aegithalos,caudatus,1898 mp3.wav
Aegithalos,caudatus,XC393500-025926_500-03´ mp3.wav
Aegithalos,caudatus,XC293040-31144_107-01hiequ mp3.wav
Aegithalos,caudatus,XC342174-5265_185-03hiqun mp3.wav
Aegithalos,caudatus,XC519410-rooJA1S_mp3ALL32277-  (14).wav
Aegithalos,caudatus,XC130956-BlaumeiseRuesMoorSE20-34-13_11-00.wav
Aegithalos,caudatus,XC149927-131004 _4_ 9HNEqR mp3.wav
Aegithalos,caudatus,XC393504-025926_500-04-02´ mp3.wav
Aegithalos,caudatus,XC203591-30621_187-3ym mp3.wav
Aegithalos,caudatus,XC289305-151105SchwanzmeiseRufeFH3aEdit.wav
Aegithalos,caudatus,XC156304-131130_0240-7HEqNR mp3.wav
Aegithalos,caudatus,XC402228-171018_1142 0730 Augsburger Mullberg_longtailedtir CONF.wav
Aegithalos,caudatus,XC287455-151026_11XC.wav
Aegithalos,caudatus,XC393666-020836_766-06´ mp3.wav
Aegithalos,caudatus,XC397084-035016_300-02''` mp3.wav
Aegithalos,caudatus,XC156302-131130_0240-5aegHEqNR mp3.wav
Aegithalos,caudatus,Take289LongTailedTitViernhHeide13-08-2010-15Uhr.wav
Aegithalos,caudatus,XC503776-SCHWANZMEISEN (11) 18.10.2019  Zellsee S    8_49   VOC_191018-0040.wav   2-gült..wav
Aegithalos,caudatus,XC291638-151117SchwanzmeiseRufFlugrufAlarmFH2.wav
Aegithalos,caudatus,"XC592009-200930_2707 0958 Schwanzmeisen. D, NW, LEV, Imbach. Stephen Risch.wav"
Aegithalos,caudatus,XC537995-191208 Schwanzmeise Ruf FH 1725.wav
Aegithalos,caudatus,XC345541-161203chwanzmeiseRufFH1edit.wav
Aegithalos,caudatus,XC383535-Schwanzmeise.wav
Aegithalos,caudatus,XC174241-schwanzm.wav
Aegithalos,caudatus,XC298230-5046_000-01hiequkk mp3(128kBits).wav
Aegithalos,caudatus,XC362324-515-01_060-02tut mp3.wav
Aegithalos,caudatus,XC148538-130921_03- 4Ö mp3.wav
Aegithalos,caudatus,XC402400-170505SchwanzmeiseRufFH 1625.wav
Aegithalos,caudatus,XC464851-Aegithalos caudatus_2019.02.21_13.06_010.wav
Aegithalos,caudatus,XC277781-30950i mp3.wav
Aegithalos,caudatus,XC385557-170519_1006 1000 Eittinger Weiher_Long tailed tit.wav
Aegithalos,caudatus,XC195271-140903SchwanzmeiseFH1edit.wav
Aegithalos,caudatus,XC587239-schwanzm0806.wav
Aegithalos,caudatus,XC200046-30516 - 3y m mp3.wav
Aegithalos,caudatus,XC299569-160114SchwanzmeiseRufFH4edit 49.0128.wav
Aegithalos,caudatus,XC156419-131130_0240-8myneHEqNR mp3.wav
Aegithalos,caudatus,XC154525-131116_0202HWqNR mp3.wav
Aegithalos,caudatus,XC399028-170409SchwanzmeiseRufAlarmFH 1713.wav
Aegithalos,caudatus,XC313193-5141_049audj mp3.wav
Aegithalos,caudatus,XC521413-555570a-mp3- (16).wav
Aegithalos,caudatus,SchwanzmeiseViernhHeide05042010-10Uhr40.wav
Aegithalos,caudatus,XC386658-31576_239-06´ mp3.wav
Aegithalos,caudatus,XC356977-170225_12GS2XC.wav
Aegithalos,caudatus,XC292429-151123SchwanzmeiseRufFH1edit.wav
Aegithalos,caudatus,SchwanzmeiseViernhHeide05042010-10Uhr42.wav
Aegithalos,caudatus,XC164925-140116_0316-4HEqNR mp3.wav
Aegithalos,caudatus,"XC588422-200911_2669 1044 Schwanzmeise. Berlin, Spandauer Forst. Stephan Risch.wav"
Aegithalos,caudatus,XC347547-958-02_131-03tut mp3.wav
Aegithalos,caudatus,XC287188-Schwanzmeise mit juv 50.wav
Aegithalos,caudatus,XC152509-Long-tailed Tit_20131020_130854_prepared.wav
Aegithalos,caudatus,XC289294-151028SchwanzmeiseFlugrufFH2edit.wav
Aegithalos,caudatus,XC307132-5102_059-01hiaudequ mp3(192 kBits).wav
Aegithalos,caudatus,XC352944-Long-tailed Tit_20160924_094833_prepared.wav
Aegithalos,caudatus,29.01.11 schwanzmeisen mit warnruf kiebinger neckar.wav
Aegithalos,caudatus,XC521415-555570a-mp3- (18).wav
Aegithalos,caudatus,XC247900-150601SchwanzmeiseFlugrufFH4edit.wav
Aegithalos,caudatus,XC200050-30524 - 1 m mp3.wav
Aegithalos,caudatus,XC333154-160703SchwanzmeiseFlugrufFH6edit.wav
Aegithalos,caudatus,XC287115-schwanzm0830.wav
Aegithalos,caudatus,XC355570-170210SchwanzmeiseRufeFH.wav
Aegithalos,caudatus,XC627722-210228_0254 Schwanzmeise Meißendorf Hüttensse.wav
Aegithalos,caudatus,XC435746-schwanzm0833.wav
Aegithalos,caudatus,XC133698-3625HVREhH mp3.wav
Aegithalos,caudatus,XC292460-151127SchwanzmeiseRufFH3edit.wav
Aegithalos,caudatus,XC200053-30524 - 5 m mp3.wav
Aegithalos,caudatus,XC200547-141027SchwanzmeiseRufFH1edit.wav
Aegithalos,caudatus,XC304925-160228_13SchwanzmeiseXC.wav
Aegithalos,caudatus,XC291631-151111SchwanzmeiseRufFH2edit.wav
Aegithalos,caudatus,XC390895-171024_1157 1315 Ammersee trails S _Long tailed tit SN-.wav
Aegithalos,caudatus,XC195933-30467_000 - 5 x mp3.wav
Aegithalos,caudatus,XC310474-1239_188-07hiaudequ mp3.wav
Aegithalos,caudatus,XC198004-Schwanzmeise 2014 10 06 RV LS110568Xeno.wav
Aegithalos,caudatus,XC292946-31151_239-01hiequ mp3.wav
Aegithalos,caudatus,XC289306-151105SchwanzmeiseRufeFH3bEdit.wav
Aegithalos,caudatus,XC289309-151106SchwanzmeiseRufFH5edit.wav
Aegithalos,caudatus,XC503775-SCHWANZMEISEN  (11)  18.10.2019  Zellsee S   8_49  Teil1  VOC_191018-0040.wav  gült.   .wav
Aegithalos,caudatus,XC628142-200503 Schwanzmeise Rufe FH 1345 Extrakt  Cut1.wav
Aegithalos,caudatus,XC393672-020836_833-03´ mp3.wav
Aegithalos,caudatus,XC607173-181120_0043ÜÜ-02a-ö-04-SPECIA-nn.wav
Aegithalos,caudatus,XC453339-Aegithalos caudatus_call_2018.12.28_14.59_01_Neuenheimer Felld.wav
Aegithalos,caudatus,XC233624-150327SchwanzmeiseRufeFH1edit.wav
Aegithalos,caudatus,XC288298-31091_099-04hiequ mp3.wav
Aegithalos,caudatus,XC198908-30498 - 2 m mp3.wav
Aegithalos,caudatus,Take304LongTailedTitViernhHeide13-08-2010-15Uhr10.wav
Aegithalos,caudatus,XC342935-5268_308-03_269-000-01hiequn mp3.wav
Aegithalos,caudatus,XC436004-SCHWANZMEISEN (10)  25.09.2018  K.Gr. M.  9_01  VOC_180925-6694.wav
Aegithalos,caudatus,XC435032-BIF0214-1_PFR10314_2-00_141027_BIO_lttit-europaeus-10-FC-SC_d_sn_werb-see_REF-S_B.wav
Aegithalos,caudatus,XC347541-908-02_119-02tut mp3.wav
Aegithalos,caudatus,XC390999-a0646_266-04´ mp3.wav
Aegithalos,caudatus,XC299577-160117SchwanzmeiseRufFlugrufFH3edit.wav
Aegithalos,caudatus,XC331076-Schwanzmeise Erisk 2016 08 13 Warnrufe XENO.wav
Aegithalos,caudatus,XC337081-GER Long-tailed Tit chips chch song 0715 160915 hpf splice NK.wav
Aegithalos,caudatus,XC193858-30454_057 - 12 x mp3.wav
Aegithalos,caudatus,"XC583999-31741-ö-02-0bis2,45-middle.wav"
Aegithalos,caudatus,XC628144-200503 Schwanzmeise Rufe FH 1444 Extrakt  Cut2.wav
Aegithalos,caudatus,XC517807-schwantm1347.wav
Aegithalos,caudatus,XC393506-025926_533-01´ mp3.wav
Aegithalos,caudatus,XC190328-140803SchwanzmeiseFH1edit.wav
Aegithalos,caudatus,XC197186-140926SchwanzmeiseRufFH2edit.wav
Aegithalos,caudatus,XC383536-Schwanzmeise 2.wav
Aegithalos,caudatus,XC391522-72624_0200-04´ mp3.wav
Aegithalos,caudatus,XC539678-Schwanzmeise_2 auda (1).wav
Aegithalos,caudatus,XC342147-5260_126-02hiequn mp3.wav
Aegithalos,caudatus,100923_02_LongTailedTit_Mindelsee.wav
Aegithalos,caudatus,Take301LongTailedTitViernhHeide13-08-2010-15Uhr.wav
Aegithalos,caudatus,XC199607-30507_219 - 8 m mp3.wav
